0821_ctrl_tracking_C.csv
t,set_x,set_y,set_z,set_ry,uav_x,uav_y,uav_z,uav_ry,e_x,e_y,e_z,e_ry,
3373.35,1,1,1,-nan,0.996852,0.985622,1.01268,0.000448348,0.00314832,0.0143777,-0.0126783,-nan,
3373.37,1,1,1,-nan,0.996852,0.985622,1.01268,0.000448348,0.00314832,0.0143777,-0.0126783,-nan,
3373.39,1,1,1,-nan,0.993791,0.982648,1.01537,0.000531867,0.00620896,0.0173523,-0.0153704,-nan,
3373.41,1,1,1,-nan,0.993791,0.982648,1.01537,0.000531867,0.00620896,0.0173523,-0.0153704,-nan,
3373.43,1,1,1,-nan,0.98886,0.978183,1.0189,0.00066999,0.01114,0.021817,-0.0188962,-nan,
3373.45,1,1,1,-nan,0.984456,0.974379,1.02161,0.000751802,0.0155441,0.0256208,-0.0216142,-nan,
3373.47,1,1,1,-nan,0.984456,0.974379,1.02161,0.000751802,0.0155441,0.0256208,-0.0216142,-nan,
3373.49,1,1,1,-nan,0.980418,0.970922,1.02422,0.000847833,0.0195818,0.0290784,-0.0242178,-nan,
3373.51,1,1,1,-nan,0.980418,0.970922,1.02422,0.000847833,0.0195818,0.0290784,-0.0242178,-nan,
3373.53,1,1,1,-nan,0.974175,0.965772,1.02774,0.00104295,0.0258251,0.0342284,-0.0277385,-nan,
3373.55,1,1,1,-nan,0.968845,0.961482,1.03044,0.00134715,0.0311549,0.0385181,-0.0304351,-nan,
3373.57,1,1,1,-nan,0.968845,0.961482,1.03044,0.00134715,0.0311549,0.0385181,-0.0304351,-nan,
3373.59,1,1,1,-nan,0.96404,0.957617,1.03296,0.00128143,0.0359597,0.0423829,-0.0329566,-nan,
3373.61,1,1,1,-nan,0.96404,0.957617,1.03296,0.00128143,0.0359597,0.0423829,-0.0329566,-nan,
3373.63,1,1,1,-nan,0.956832,0.951962,1.03614,0.00136079,0.0431677,0.0480382,-0.0361433,-nan,
3373.65,1,1,1,-nan,0.950188,0.946378,1.03996,0.00144245,0.049812,0.0536219,-0.0399603,-nan,
3373.67,1,1,1,-nan,0.950188,0.946378,1.03996,0.00144245,0.049812,0.0536219,-0.0399603,-nan,
3373.69,1,1,1,-nan,0.947166,0.943633,1.0422,0.0014458,0.0528341,0.0563675,-0.0421976,-nan,
3373.71,1,1,1,-nan,0.947166,0.943633,1.0422,0.0014458,0.0528341,0.0563675,-0.0421976,-nan,
3373.73,1,1,1,-nan,0.940862,0.938034,1.04623,0.00172438,0.0591383,0.0619657,-0.0462322,-nan,
3373.75,1,1,1,-nan,0.935547,0.933504,1.04917,0.00185707,0.064453,0.0664958,-0.0491709,-nan,
3373.77,1,1,1,-nan,0.935547,0.933504,1.04917,0.00185707,0.064453,0.0664958,-0.0491709,-nan,
3373.79,1,1,1,-nan,0.930924,0.929568,1.05172,0.00186729,0.0690761,0.0704316,-0.0517231,-nan,
3373.81,1,1,1,-nan,0.930924,0.929568,1.05172,0.00186729,0.0690761,0.0704316,-0.0517231,-nan,
3373.83,1,1,1,-nan,0.924077,0.923908,1.05458,0.00202757,0.075923,0.0760919,-0.0545772,-nan,
3373.85,1,1,1,-nan,0.918458,0.919352,1.05642,0.00230117,0.0815418,0.0806478,-0.0564196,-nan,
3373.87,1,1,1,-nan,0.918458,0.919352,1.05642,0.00230117,0.0815418,0.0806478,-0.0564196,-nan,
3373.89,1,1,1,-nan,0.913602,0.915422,1.05806,0.00238996,0.0863982,0.0845776,-0.0580578,-nan,
3373.91,1,1,1,-nan,0.913602,0.915422,1.05806,0.00238996,0.0863982,0.0845776,-0.0580578,-nan,
3373.93,1,1,1,-nan,0.906563,0.909837,1.05985,0.00237059,0.0934366,0.0901635,-0.0598495,-nan,
3373.95,1,1,1,-nan,0.900897,0.90541,1.06101,0.00254214,0.0991032,0.0945902,-0.0610062,-nan,
3373.97,1,1,1,-nan,0.900897,0.90541,1.06101,0.00254214,0.0991032,0.0945902,-0.0610062,-nan,
3373.99,1,1,1,-nan,0.896034,0.901643,1.06197,0.00258793,0.103966,0.0983565,-0.061969,-nan,
3374.01,1,1,1,-nan,0.896034,0.901643,1.06197,0.00258793,0.103966,0.0983565,-0.061969,-nan,
3374.03,1,1,1,-nan,0.889108,0.896343,1.06293,0.00260843,0.110892,0.103657,-0.0629345,-nan,
3374.05,1,1,1,-nan,0.883876,0.892137,1.06408,0.00263795,0.116124,0.107863,-0.0640781,-nan,
3374.07,1,1,1,-nan,0.883876,0.892137,1.06408,0.00263795,0.116124,0.107863,-0.0640781,-nan,
3374.09,1,1,1,-nan,0.879843,0.888441,1.06623,0.00267079,0.120157,0.111559,-0.0662316,-nan,
3374.11,1,1,1,-nan,0.879843,0.888441,1.06623,0.00267079,0.120157,0.111559,-0.0662316,-nan,
3374.13,1,1,1,-nan,0.874126,0.883396,1.06831,0.00263834,0.125874,0.116604,-0.0683131,-nan,
3374.15,1,1,1,-nan,0.869667,0.879574,1.06927,0.00262609,0.130333,0.120426,-0.0692736,-nan,
3374.17,1,1,1,-nan,0.869667,0.879574,1.06927,0.00262609,0.130333,0.120426,-0.0692736,-nan,
3374.19,1,1,1,-nan,0.865998,0.876399,1.07004,0.00263408,0.134002,0.123601,-0.0700386,-nan,
3374.21,1,1,1,-nan,0.865998,0.876399,1.07004,0.00263408,0.134002,0.123601,-0.0700386,-nan,
3374.23,1,1,1,-nan,0.860932,0.872137,1.07023,0.00247931,0.139068,0.127863,-0.0702327,-nan,
3374.25,1,1,1,-nan,0.856237,0.868268,1.07,0.00238938,0.143763,0.131732,-0.070004,-nan,
3374.27,1,1,1,-nan,0.856237,0.868268,1.07,0.00238938,0.143763,0.131732,-0.070004,-nan,
3374.29,1,1,1,-nan,0.854053,0.866462,1.06959,0.00229436,0.145947,0.133538,-0.0695863,-nan,
3374.31,1,1,1,-nan,0.854053,0.866462,1.06959,0.00229436,0.145947,0.133538,-0.0695863,-nan,
3374.33,1,1,1,-nan,0.849991,0.863149,1.06855,0.00207797,0.150009,0.136851,-0.0685459,-nan,
3374.35,1,1,1,-nan,0.849991,0.863149,1.06855,0.00207797,0.150009,0.136851,-0.0685459,-nan,
3374.37,1,1,1,-nan,0.846354,0.86026,1.06691,0.00182445,0.153646,0.13974,-0.0669076,-nan,
3374.39,1,1,1,-nan,0.84471,0.858983,1.06592,0.00174049,0.15529,0.141017,-0.0659204,-nan,
3374.41,1,1,1,-nan,0.84471,0.858983,1.06592,0.00174049,0.15529,0.141017,-0.0659204,-nan,
3374.43,1,1,1,-nan,0.841774,0.856767,1.0635,0.00177002,0.158226,0.143233,-0.0635049,-nan,
3374.45,1,1,1,-nan,0.839849,0.855383,1.06177,0.0015457,0.160151,0.144617,-0.0617703,-nan,
3374.47,1,1,1,-nan,0.839849,0.855383,1.06177,0.0015457,0.160151,0.144617,-0.0617703,-nan,
3374.49,1,1,1,-nan,0.838655,0.854581,1.06135,0.00153344,0.161345,0.145419,-0.0613458,-nan,
3374.51,1,1,1,-nan,0.838655,0.854581,1.06135,0.00153344,0.161345,0.145419,-0.0613458,-nan,
3374.53,1,1,1,-nan,0.837338,0.853807,1.05984,0.0012372,0.162662,0.146193,-0.0598434,-nan,
3374.55,1,1,1,-nan,0.836646,0.853515,1.05789,0.00101617,0.163354,0.146485,-0.0578945,-nan,
3374.57,1,1,1,-nan,0.836646,0.853515,1.05789,0.00101617,0.163354,0.146485,-0.0578945,-nan,
3374.59,1,1,1,-nan,0.836367,0.853567,1.05613,0.00091567,0.163633,0.146433,-0.0561305,-nan,
3374.61,1,1,1,-nan,0.836367,0.853567,1.05613,0.00091567,0.163633,0.146433,-0.0561305,-nan,
3374.63,1,1,1,-nan,0.836416,0.854013,1.05285,0.000834116,0.163584,0.145987,-0.0528505,-nan,
3374.65,1,1,1,-nan,0.836873,0.854667,1.04964,0.000690413,0.163127,0.145333,-0.0496426,-nan,
3374.67,1,1,1,-nan,0.836873,0.854667,1.04964,0.000690413,0.163127,0.145333,-0.0496426,-nan,
3374.69,1,1,1,-nan,0.837574,0.855499,1.04681,0.000588193,0.162426,0.144501,-0.0468086,-nan,
3374.71,1,1,1,-nan,0.837574,0.855499,1.04681,0.000588193,0.162426,0.144501,-0.0468086,-nan,
3374.73,1,1,1,-nan,0.83902,0.857064,1.04232,0.000339974,0.16098,0.142936,-0.0423189,-nan,
3374.75,1,1,1,-nan,0.840572,0.85866,1.03823,0.000260136,0.159428,0.14134,-0.0382345,-nan,
3374.77,1,1,1,-nan,0.840572,0.85866,1.03823,0.000260136,0.159428,0.14134,-0.0382345,-nan,
3374.79,1,1,1,-nan,0.842231,0.860336,1.0346,0.000214306,0.157769,0.139664,-0.0345961,-nan,
3374.81,1,1,1,-nan,0.842231,0.860336,1.0346,0.000214306,0.157769,0.139664,-0.0345961,-nan,
3374.83,1,1,1,-nan,0.845079,0.863139,1.02897,0.000234163,0.154921,0.136861,-0.0289708,-nan,
3374.85,1,1,1,-nan,0.848737,0.866761,1.02387,0.000233093,0.151263,0.133239,-0.0238663,-nan,
3374.87,1,1,1,-nan,0.848737,0.866761,1.02387,0.000233093,0.151263,0.133239,-0.0238663,-nan,
3374.89,1,1,1,-nan,0.852213,0.870213,1.02016,0.00015899,0.147787,0.129787,-0.020159,-nan,
3374.91,1,1,1,-nan,0.852213,0.870213,1.02016,0.00015899,0.147787,0.129787,-0.020159,-nan,
3374.93,1,1,1,-nan,0.855547,0.87352,1.01707,8.16049e-05,0.144453,0.12648,-0.0170677,-nan,
3374.95,1,1,1,-nan,0.859561,0.87737,1.01298,3.40219e-05,0.140439,0.12263,-0.012985,-nan,
3374.97,1,1,1,-nan,0.859561,0.87737,1.01298,3.40219e-05,0.140439,0.12263,-0.012985,-nan,
3374.99,1,1,1,-nan,0.863333,0.880973,1.00942,8.24806e-05,0.136667,0.119027,-0.00941706,-nan,
3375.01,1,1,1,-nan,0.863333,0.880973,1.00942,8.24806e-05,0.136667,0.119027,-0.00941706,-nan,
3375.03,1,1,1,-nan,0.868995,0.886297,1.00416,0.000296426,0.131005,0.113703,-0.00416255,-nan,
3375.05,1,1,1,-nan,0.873767,0.890685,0.999705,0.000592015,0.126233,0.109315,0.000294924,-nan,
3375.07,1,1,1,-nan,0.873767,0.890685,0.999705,0.000592015,0.126233,0.109315,0.000294924,-nan,
3375.09,1,1,1,-nan,0.878151,0.894719,0.996021,0.000678375,0.121849,0.105281,0.00397933,-nan,
3375.11,1,1,1,-nan,0.878151,0.894719,0.996021,0.000678375,0.121849,0.105281,0.00397933,-nan,
3375.13,1,1,1,-nan,0.884655,0.900676,0.990556,0.000922203,0.115345,0.0993236,0.00944412,-nan,
3375.15,1,1,1,-nan,0.891417,0.906847,0.984963,0.00129414,0.108583,0.0931532,0.0150374,-nan,
3375.17,1,1,1,-nan,0.891417,0.906847,0.984963,0.00129414,0.108583,0.0931532,0.0150374,-nan,
3375.19,1,1,1,-nan,0.894898,0.909984,0.982256,0.00131254,0.105102,0.0900161,0.0177444,-nan,
3375.21,1,1,1,-nan,0.894898,0.909984,0.982256,0.00131254,0.105102,0.0900161,0.0177444,-nan,
3375.23,1,1,1,-nan,0.902047,0.916369,0.97712,0.00169914,0.0979534,0.0836313,0.0228803,-nan,
3375.25,1,1,1,-nan,0.908046,0.921717,0.973484,0.00178242,0.0919545,0.0782834,0.0265164,-nan,
3375.27,1,1,1,-nan,0.908046,0.921717,0.973484,0.00178242,0.0919545,0.0782834,0.0265164,-nan,
3375.29,1,1,1,-nan,0.913724,0.926861,0.971284,0.00183951,0.0862756,0.0731385,0.0287159,-nan,
3375.31,1,1,1,-nan,0.913724,0.926861,0.971284,0.00183951,0.0862756,0.0731385,0.0287159,-nan,
3375.33,1,1,1,-nan,0.92185,0.934135,0.968311,0.00198285,0.0781498,0.0658649,0.0316889,-nan,
3375.35,1,1,1,-nan,0.930007,0.941407,0.96538,0.00223933,0.0699931,0.0585931,0.03462,-nan,
3375.37,1,1,1,-nan,0.930007,0.941407,0.96538,0.00223933,0.0699931,0.0585931,0.03462,-nan,
3375.39,1,1,1,-nan,0.934097,0.945031,0.964021,0.00233226,0.0659029,0.0549693,0.0359793,-nan,
3375.41,1,1,1,-nan,0.934097,0.945031,0.964021,0.00233226,0.0659029,0.0549693,0.0359793,-nan,
3375.43,1,1,1,-nan,0.942302,0.952274,0.961358,0.00264532,0.0576977,0.0477263,0.0386416,-nan,
3375.45,1,1,1,-nan,0.948806,0.957983,0.95924,0.00295043,0.0511935,0.0420172,0.0407603,-nan,
3375.47,1,1,1,-nan,0.948806,0.957983,0.95924,0.00295043,0.0511935,0.0420172,0.0407603,-nan,
3375.49,1,1,1,-nan,0.954504,0.962968,0.957534,0.00295139,0.0454956,0.037032,0.0424659,-nan,
3375.51,1,1,1,-nan,0.954504,0.962968,0.957534,0.00295139,0.0454956,0.037032,0.0424659,-nan,
3375.53,1,1,1,-nan,0.962535,0.969937,0.955298,0.00323815,0.0374646,0.030063,0.0447021,-nan,
3375.55,1,1,1,-nan,0.97045,0.976759,0.953246,0.00340258,0.0295498,0.0232413,0.0467538,-nan,
3375.57,1,1,1,-nan,0.97045,0.976759,0.953246,0.00340258,0.0295498,0.0232413,0.0467538,-nan,
3375.59,1,1,1,-nan,0.974348,0.980108,0.952313,0.00350309,0.0256521,0.0198916,0.047687,-nan,
3375.62,1,1,1,-nan,0.982056,0.986698,0.9506,0.00362794,0.0179439,0.0133017,0.0494004,-nan,
3375.63,1,1,1,-nan,0.982056,0.986698,0.9506,0.00362794,0.0179439,0.0133017,0.0494004,-nan,
3375.65,1,1,1,-nan,0.988375,0.992186,0.949445,0.00380787,0.0116249,0.00781387,0.0505551,-nan,
3375.67,1,1,1,-nan,0.988375,0.992186,0.949445,0.00380787,0.0116249,0.00781387,0.0505551,-nan,
3375.69,1,1,1,-nan,0.994341,0.997647,0.948902,0.0037619,0.00565886,0.00235337,0.051098,-nan,
3375.71,1,1,1,-nan,0.994341,0.997647,0.948902,0.0037619,0.00565886,0.00235337,0.051098,-nan,
3375.73,1,1,1,-nan,1.00252,1.00498,0.947966,0.00353353,-0.00251997,-0.00497842,0.0520336,-nan,
3375.75,1,1,1,-nan,1.00882,1.01054,0.947132,0.00353793,-0.00881743,-0.0105373,0.0528678,-nan,
3375.77,1,1,1,-nan,1.00882,1.01054,0.947132,0.00353793,-0.00881743,-0.0105373,0.0528678,-nan,
3375.79,1,1,1,-nan,1.01423,1.01536,0.946535,0.00353957,-0.0142255,-0.0153614,0.0534649,-nan,
3375.81,1,1,1,-nan,1.01423,1.01536,0.946535,0.00353957,-0.0142255,-0.0153614,0.0534649,-nan,
3375.83,1,1,1,-nan,1.02153,1.02181,0.945778,0.0036139,-0.0215346,-0.0218089,0.0542221,-nan,
3375.85,1,1,1,-nan,1.02706,1.02661,0.945276,0.00359059,-0.027064,-0.0266085,0.0547236,-nan,
3375.87,1,1,1,-nan,1.02706,1.02661,0.945276,0.00359059,-0.027064,-0.0266085,0.0547236,-nan,
3375.89,1,1,1,-nan,1.03177,1.03069,0.944992,0.00344248,-0.031767,-0.0306853,0.0550085,-nan,
3375.91,1,1,1,-nan,1.03177,1.03069,0.944992,0.00344248,-0.031767,-0.0306853,0.0550085,-nan,
3375.93,1,1,1,-nan,1.03809,1.03607,0.944598,0.00337003,-0.0380946,-0.0360711,0.0554022,-nan,
3375.95,1,1,1,-nan,1.04283,1.04001,0.944305,0.00311665,-0.0428293,-0.0400066,0.0556955,-nan,
3375.97,1,1,1,-nan,1.04283,1.04001,0.944305,0.00311665,-0.0428293,-0.0400066,0.0556955,-nan,
3375.99,1,1,1,-nan,1.04677,1.04325,0.944152,0.00307064,-0.0467732,-0.0432516,0.055848,-nan,
3376.01,1,1,1,-nan,1.04677,1.04325,0.944152,0.00307064,-0.0467732,-0.0432516,0.055848,-nan,
3376.03,1,1,1,-nan,1.05203,1.04744,0.944061,0.00279219,-0.0520271,-0.0474449,0.0559393,-nan,
3376.05,1,1,1,-nan,1.05608,1.05075,0.944273,0.00251954,-0.0560809,-0.0507481,0.0557268,-nan,
3376.07,1,1,1,-nan,1.05608,1.05075,0.944273,0.00251954,-0.0560809,-0.0507481,0.0557268,-nan,
3376.09,1,1,1,-nan,1.05975,1.05405,0.944977,0.00242058,-0.0597535,-0.0540488,0.0550228,-nan,
3376.11,1,1,1,-nan,1.05975,1.05405,0.944977,0.00242058,-0.0597535,-0.0540488,0.0550228,-nan,
3376.13,1,1,1,-nan,1.06451,1.05818,0.945901,0.00214279,-0.0645086,-0.0581801,0.0540991,-nan,
3376.15,1,1,1,-nan,1.06876,1.06175,0.946923,0.00194548,-0.0687599,-0.0617539,0.0530772,-nan,
3376.17,1,1,1,-nan,1.06876,1.06175,0.946923,0.00194548,-0.0687599,-0.0617539,0.0530772,-nan,
3376.19,1,1,1,-nan,1.0707,1.06334,0.947396,0.00193785,-0.0707048,-0.0633355,0.0526041,-nan,
3376.21,1,1,1,-nan,1.0707,1.06334,0.947396,0.00193785,-0.0707048,-0.0633355,0.0526041,-nan,
3376.23,1,1,1,-nan,1.07424,1.06612,0.948471,0.00181829,-0.074241,-0.0661192,0.0515295,-nan,
3376.25,1,1,1,-nan,1.0767,1.06793,0.949188,0.00159605,-0.0766996,-0.0679324,0.0508122,-nan,
3376.27,1,1,1,-nan,1.0767,1.06793,0.949188,0.00159605,-0.0766996,-0.0679324,0.0508122,-nan,
3376.29,1,1,1,-nan,1.07866,1.06933,0.949829,0.00147963,-0.0786591,-0.0693347,0.0501709,-nan,
3376.31,1,1,1,-nan,1.07866,1.06933,0.949829,0.00147963,-0.0786591,-0.0693347,0.0501709,-nan,
3376.33,1,1,1,-nan,1.08105,1.07082,0.950492,0.0011698,-0.0810468,-0.0708244,0.0495077,-nan,
3376.35,1,1,1,-nan,1.08264,1.07164,0.950869,0.000912882,-0.0826409,-0.0716424,0.0491307,-nan,
3376.37,1,1,1,-nan,1.08264,1.07164,0.950869,0.000912882,-0.0826409,-0.0716424,0.0491307,-nan,
3376.39,1,1,1,-nan,1.08383,1.07221,0.951253,0.000809606,-0.0838346,-0.0722057,0.0487471,-nan,
3376.41,1,1,1,-nan,1.08383,1.07221,0.951253,0.000809606,-0.0838346,-0.0722057,0.0487471,-nan,
3376.43,1,1,1,-nan,1.08517,1.07258,0.951866,0.000373626,-0.0851701,-0.0725837,0.0481341,-nan,
3376.45,1,1,1,-nan,1.08595,1.07305,0.952486,0.000151432,-0.0859531,-0.0730535,0.0475136,-nan,
3376.47,1,1,1,-nan,1.08595,1.07305,0.952486,0.000151432,-0.0859531,-0.0730535,0.0475136,-nan,
3376.49,1,1,1,-nan,1.08644,1.07427,0.953247,8.44197e-05,-0.0864418,-0.0742743,0.0467533,-nan,
3376.51,1,1,1,-nan,1.08644,1.07427,0.953247,8.44197e-05,-0.0864418,-0.0742743,0.0467533,-nan,
3376.53,1,1,1,-nan,1.08675,1.07538,0.954174,-0.000303066,-0.0867467,-0.0753803,0.0458257,-nan,
3376.55,1,1,1,-nan,1.08675,1.07585,0.954751,-0.000720615,-0.0867496,-0.0758482,0.0452491,-nan,
3376.57,1,1,1,-nan,1.08675,1.07585,0.954751,-0.000720615,-0.0867496,-0.0758482,0.0452491,-nan,
3376.59,1,1,1,-nan,1.08657,1.07617,0.955421,-0.000895983,-0.086573,-0.0761733,0.044579,-nan,
3376.61,1,1,1,-nan,1.08657,1.07617,0.955421,-0.000895983,-0.086573,-0.0761733,0.044579,-nan,
3376.63,1,1,1,-nan,1.08603,1.07612,0.95609,-0.00104365,-0.0860306,-0.076124,0.0439097,-nan,
3376.65,1,1,1,-nan,1.08537,1.07574,0.956456,-0.00113603,-0.0853714,-0.0757414,0.0435436,-nan,
3376.67,1,1,1,-nan,1.08537,1.07574,0.956456,-0.00113603,-0.0853714,-0.0757414,0.0435436,-nan,
3376.69,1,1,1,-nan,1.08465,1.07534,0.956726,-0.00128787,-0.0846499,-0.0753391,0.0432745,-nan,
3376.71,1,1,1,-nan,1.08465,1.07534,0.956726,-0.00128787,-0.0846499,-0.0753391,0.0432745,-nan,
3376.73,1,1,1,-nan,1.08338,1.07436,0.957021,-0.00144465,-0.0833774,-0.0743614,0.0429785,-nan,
3376.75,1,1,1,-nan,1.08218,1.07328,0.957043,-0.0015632,-0.0821797,-0.0732815,0.0429575,-nan,
3376.77,1,1,1,-nan,1.08218,1.07328,0.957043,-0.0015632,-0.0821797,-0.0732815,0.0429575,-nan,
3376.79,1,1,1,-nan,1.08104,1.07227,0.957113,-0.00167239,-0.0810366,-0.0722749,0.042887,-nan,
3376.81,1,1,1,-nan,1.08104,1.07227,0.957113,-0.00167239,-0.0810366,-0.0722749,0.042887,-nan,
3376.83,1,1,1,-nan,1.07928,1.07052,0.957076,-0.00194516,-0.0792751,-0.0705214,0.042924,-nan,
3376.85,1,1,1,-nan,1.07817,1.06943,0.957147,-0.00214615,-0.0781736,-0.069428,0.042853,-nan,
3376.87,1,1,1,-nan,1.07817,1.06943,0.957147,-0.00214615,-0.0781736,-0.069428,0.042853,-nan,
3376.89,1,1,1,-nan,1.07799,1.06947,0.957418,-0.00220294,-0.0779854,-0.0694665,0.042582,-nan,
3376.91,1,1,1,-nan,1.07799,1.06947,0.957418,-0.00220294,-0.0779854,-0.0694665,0.042582,-nan,
3376.93,1,1,1,-nan,1.07739,1.06902,0.957612,-0.00233943,-0.077389,-0.0690227,0.0423878,-nan,
3376.95,1,1,1,-nan,1.07668,1.06831,0.957584,-0.00222327,-0.0766844,-0.0683093,0.0424159,-nan,
3376.97,1,1,1,-nan,1.07668,1.06831,0.957584,-0.00222327,-0.0766844,-0.0683093,0.0424159,-nan,
3376.99,1,1,1,-nan,1.07608,1.06771,0.957508,-0.00215587,-0.0760764,-0.06771,0.0424919,-nan,
3377.01,1,1,1,-nan,1.07608,1.06771,0.957508,-0.00215587,-0.0760764,-0.06771,0.0424919,-nan,
3377.03,1,1,1,-nan,1.07496,1.06651,0.957061,-0.00201088,-0.0749625,-0.0665106,0.0429388,-nan,
3377.05,1,1,1,-nan,1.07391,1.0653,0.956484,-0.00205633,-0.0739118,-0.0653025,0.0435163,-nan,
3377.07,1,1,1,-nan,1.07391,1.0653,0.956484,-0.00205633,-0.0739118,-0.0653025,0.0435163,-nan,
3377.09,1,1,1,-nan,1.073,1.06425,0.955973,-0.00202303,-0.0730001,-0.0642459,0.0440274,-nan,
3377.11,1,1,1,-nan,1.07156,1.06243,0.955102,-0.00204634,-0.0715574,-0.062431,0.044898,-nan,
3377.13,1,1,1,-nan,1.07156,1.06243,0.955102,-0.00204634,-0.0715574,-0.062431,0.044898,-nan,
3377.15,1,1,1,-nan,1.07032,1.06079,0.954227,-0.0020973,-0.0703249,-0.0607935,0.0457726,-nan,
3377.17,1,1,1,-nan,1.07032,1.06079,0.954227,-0.0020973,-0.0703249,-0.0607935,0.0457726,-nan,
3377.19,1,1,1,-nan,1.06928,1.05938,0.953422,-0.00206193,-0.0692825,-0.0593767,0.0465776,-nan,
3377.21,1,1,1,-nan,1.06928,1.05938,0.953422,-0.00206193,-0.0692825,-0.0593767,0.0465776,-nan,
3377.23,1,1,1,-nan,1.06771,1.05718,0.952354,-0.00198111,-0.0677075,-0.0571796,0.0476462,-nan,
3377.25,1,1,1,-nan,1.06622,1.05653,0.951229,-0.00179887,-0.0662247,-0.0565333,0.0487711,-nan,
3377.27,1,1,1,-nan,1.06622,1.05653,0.951229,-0.00179887,-0.0662247,-0.0565333,0.0487711,-nan,
3377.29,1,1,1,-nan,1.06552,1.05692,0.950661,-0.00173845,-0.0655193,-0.0569158,0.0493389,-nan,
3377.31,1,1,1,-nan,1.06552,1.05692,0.950661,-0.00173845,-0.0655193,-0.0569158,0.0493389,-nan,
3377.33,1,1,1,-nan,1.06411,1.0574,0.949633,-0.00183577,-0.0641105,-0.0574038,0.0503666,-nan,
3377.35,1,1,1,-nan,1.06301,1.05744,0.948953,-0.00176365,-0.0630106,-0.0574422,0.0510466,-nan,
3377.37,1,1,1,-nan,1.06301,1.05744,0.948953,-0.00176365,-0.0630106,-0.0574422,0.0510466,-nan,
3377.39,1,1,1,-nan,1.06213,1.05764,0.948383,-0.00172511,-0.0621253,-0.0576409,0.0516168,-nan,
3377.41,1,1,1,-nan,1.06213,1.05764,0.948383,-0.00172511,-0.0621253,-0.0576409,0.0516168,-nan,
3377.43,1,1,1,-nan,1.06087,1.05756,0.947477,-0.00154089,-0.060869,-0.0575633,0.0525233,-nan,
3377.45,1,1,1,-nan,1.05988,1.05722,0.946711,-0.00143235,-0.0598822,-0.0572208,0.0532895,-nan,
3377.47,1,1,1,-nan,1.05988,1.05722,0.946711,-0.00143235,-0.0598822,-0.0572208,0.0532895,-nan,
3377.49,1,1,1,-nan,1.05871,1.05671,0.945815,-0.00133663,-0.058715,-0.0567137,0.0541853,-nan,
3377.51,1,1,1,-nan,1.05871,1.05671,0.945815,-0.00133663,-0.058715,-0.0567137,0.0541853,-nan,
3377.53,1,1,1,-nan,1.05794,1.05635,0.945308,-0.00137965,-0.0579365,-0.0563542,0.0546918,-nan,
3377.55,1,1,1,-nan,1.05687,1.05554,0.944677,-0.00130972,-0.0568699,-0.0555423,0.0553226,-nan,
3377.57,1,1,1,-nan,1.05687,1.05554,0.944677,-0.00130972,-0.0568699,-0.0555423,0.0553226,-nan,
3377.59,1,1,1,-nan,1.05637,1.05509,0.944485,-0.00126258,-0.0563732,-0.0550863,0.0555147,-nan,
3377.61,1,1,1,-nan,1.05637,1.05509,0.944485,-0.00126258,-0.0563732,-0.0550863,0.0555147,-nan,
3377.63,1,1,1,-nan,1.05543,1.05407,0.944153,-0.00137885,-0.055425,-0.0540692,0.0558466,-nan,
3377.65,1,1,1,-nan,1.05464,1.05352,0.944275,-0.00152294,-0.0546395,-0.0535226,0.0557245,-nan,
3377.67,1,1,1,-nan,1.05464,1.05352,0.944275,-0.00152294,-0.0546395,-0.0535226,0.0557245,-nan,
3377.69,1,1,1,-nan,1.05389,1.0539,0.944956,-0.00155451,-0.0538912,-0.0539045,0.0550443,-nan,
3377.71,1,1,1,-nan,1.05389,1.0539,0.944956,-0.00155451,-0.0538912,-0.0539045,0.0550443,-nan,
3377.73,1,1,1,-nan,1.05291,1.05403,0.946047,-0.00160057,-0.0529102,-0.0540311,0.0539526,-nan,
3377.75,1,1,1,-nan,1.05218,1.05389,0.94685,-0.00163119,-0.0521815,-0.0538862,0.0531501,-nan,
3377.77,1,1,1,-nan,1.05218,1.05389,0.94685,-0.00163119,-0.0521815,-0.0538862,0.0531501,-nan,
3377.79,1,1,1,-nan,1.05158,1.05387,0.947491,-0.00160128,-0.051578,-0.0538667,0.052509,-nan,
3377.81,1,1,1,-nan,1.05158,1.05387,0.947491,-0.00160128,-0.051578,-0.0538667,0.052509,-nan,
3377.83,1,1,1,-nan,1.05082,1.05357,0.94831,-0.00170572,-0.0508238,-0.0535707,0.0516899,-nan,
3377.85,1,1,1,-nan,1.0503,1.05317,0.948961,-0.00170947,-0.0502981,-0.0531671,0.0510394,-nan,
3377.87,1,1,1,-nan,1.0503,1.05317,0.948961,-0.00170947,-0.0502981,-0.0531671,0.0510394,-nan,
3377.89,1,1,1,-nan,1.04989,1.05284,0.9496,-0.0016731,-0.0498871,-0.0528399,0.0504004,-nan,
3377.91,1,1,1,-nan,1.04989,1.05284,0.9496,-0.0016731,-0.0498871,-0.0528399,0.0504004,-nan,
3377.93,1,1,1,-nan,1.04939,1.05214,0.950426,-0.00157204,-0.0493944,-0.0521376,0.0495744,-nan,
3377.95,1,1,1,-nan,1.04904,1.05127,0.951337,-0.0014259,-0.0490428,-0.0512743,0.0486629,-nan,
3377.97,1,1,1,-nan,1.04904,1.05127,0.951337,-0.0014259,-0.0490428,-0.0512743,0.0486629,-nan,
