0821_rse_uav_hover_A.csv
x,y,z,r,p,y,ori,vx,vy,vz,ms,dpth,t,
0.522253,0.719014,1.10213,0.027937,0.0263657,0.00741847,0.0390531,0.00432665,0.0331737,0.0132064,0,0,9.01606,
0.522584,0.719194,1.10273,0.0272844,0.0259134,0.00717481,0.03824,0.00432665,0.0331737,0.0132064,0,0,9.02802,
0.522854,0.719205,1.10344,0.0293803,0.0263035,0.00596737,0.0398249,0.0041186,0.0252812,0.0107986,0,0,9.0483,
0.522914,0.719231,1.10374,0.0319588,0.0265142,0.00618117,0.0419198,0.0041186,0.0252812,0.0107986,0,0,9.06303,
0.523187,0.719285,1.10433,0.0266215,0.0248599,0.00746879,0.0371149,0.0161881,0.0207099,0.00126243,0,0,9.08583,
0.523427,0.719329,1.10478,0.0290667,0.0250919,0.00738806,0.0390336,0.0161881,0.0207099,0.00126243,0,0,9.10081,
0.523767,0.719476,1.10538,0.0327907,0.0251697,0.00703875,0.0418619,0.0199414,0.0207754,-0.00459889,0,0,9.11701,
0.523926,0.719516,1.10555,0.0321682,0.0246108,0.00757494,0.0411316,0.0199414,0.0207754,-0.00459889,0,0,9.13427,
0.524129,0.719488,1.10582,0.029035,0.0225404,0.00808798,0.0375657,0.0132473,0.0380792,-0.0048397,0,0,9.14766,
0.52432,0.719576,1.10592,0.0275451,0.0225675,0.00801748,0.0364319,0.0132473,0.0380792,-0.0048397,0,0,9.16521,
0.524575,0.719764,1.1061,0.02764,0.023106,0.00839671,0.0369182,0.0122645,0.0354741,-0.0114428,0,0,9.18255,
0.52484,0.719852,1.10627,0.0249594,0.0222381,0.00969516,0.0347287,0.0122645,0.0354741,-0.0114428,0,0,9.19951,
0.524997,0.719923,1.10637,0.0258309,0.0223773,0.00970493,0.0354474,0.0122645,0.0354741,-0.0114428,0,0,9.21439,
0.525268,0.719953,1.10648,0.0281743,0.0233804,0.00826623,0.0374603,0.0228785,0.0103417,-0.0187272,0,0,9.23097,
0.525655,0.720088,1.10671,0.0307006,0.0220842,0.00854413,0.0386963,0.0228785,0.0103417,-0.0187272,0,0,9.24878,
0.525827,0.720145,1.10671,0.0299332,0.0217855,0.00875653,0.0379675,0.0243141,0.0189754,-0.0232711,0,0,9.2723,
0.52624,0.72034,1.10672,0.0317165,0.0226739,0.00877957,0.0398843,0.016934,0.0246242,-0.0226793,0,0,9.29076,
0.526309,0.720405,1.10663,0.0294888,0.0232828,0.00957243,0.038687,0.016934,0.0246242,-0.0226793,0,0,9.30633,
0.526738,0.720659,1.10662,0.0289136,0.0235106,0.00852827,0.0381527,0.016934,0.0246242,-0.0226793,0,0,9.31949,
0.526993,0.720753,1.10669,0.0282798,0.0220716,0.00964998,0.037067,0.0170166,0.0324441,-0.0206563,0,0,9.33839,
0.527076,0.720842,1.10664,0.027424,0.0227194,0.0103005,0.0369849,0.0170166,0.0324441,-0.0206563,0,0,9.3519,
0.527371,0.7209,1.10687,0.0285631,0.0209431,0.00905694,0.0364834,0.0170166,0.0324441,-0.0206563,0,0,9.36958,
0.527566,0.721001,1.10705,0.030823,0.0216509,0.00929359,0.0387162,0.0154816,0.0346399,-0.0125955,0,0,9.38247,
0.527767,0.721029,1.10719,0.0297098,0.0211652,0.00897502,0.03749,0.0131433,0.0198234,-0.0105455,0,0,9.3995,
0.527934,0.721301,1.10729,0.0277917,0.0233871,0.0113254,0.0379498,0.0131433,0.0198234,-0.0105455,0,0,9.41634,
0.528221,0.721433,1.10764,0.0313134,0.0246522,0.0100434,0.0410038,0.0146982,0.0222723,-0.00404086,0,0,9.43456,
0.528577,0.72161,1.10804,0.028957,0.0238679,0.0103525,0.0388349,0.0146982,0.0222723,-0.00404086,0,0,9.45146,
0.528902,0.721766,1.10842,0.0306385,0.0242836,0.0092618,0.0400904,0.0146982,0.0222723,-0.00404086,0,0,9.46731,
0.528902,0.721766,1.10842,0.0306385,0.0242836,0.0092618,0.0400904,0.0157844,0.0191981,0.00573045,0,0,9.4829,
0.529339,0.722033,1.1092,0.0330511,0.0252586,0.00840388,0.0423546,0.0157844,0.0191981,0.00573045,0,0,9.49836,
0.5296,0.722233,1.10976,0.0307593,0.0245208,0.00895938,0.0402598,0.0227346,0.0372735,0.00659797,0,0,9.51962,
0.529755,0.722403,1.11019,0.0308977,0.0251509,0.0101168,0.041008,0.0227346,0.0372735,0.00659797,0,0,9.53082,
0.53001,0.722569,1.11074,0.029859,0.0244653,0.0100298,0.039791,0.0256263,0.0383327,0.0121112,0,0,9.55121,
